"","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"87022",NaN,NaN,39417,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87025",NaN,NaN,NaN,NaN,37067,NaN,NaN,NaN,NaN,NaN
"87026",NaN,NaN,NaN,NaN,37125,NaN,NaN,NaN,NaN,NaN
"87036",NaN,NaN,NaN,NaN,37147.3703703704,NaN,NaN,NaN,NaN,NaN
"87038",NaN,NaN,NaN,NaN,37160.9661835749,NaN,NaN,NaN,NaN,NaN
"87039",NaN,345899.504358655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87047",NaN,345507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87049",49598.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87050",NaN,NaN,NaN,NaN,37111,NaN,NaN,NaN,NaN,NaN
"87053",NaN,NaN,NaN,NaN,37150,NaN,NaN,NaN,NaN,NaN
"87060",NaN,NaN,NaN,NaN,37114,NaN,NaN,NaN,NaN,NaN
"87062",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16514,NaN
"87063",NaN,345900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87065",NaN,345900,NaN,NaN,37157,NaN,NaN,NaN,NaN,NaN
"87068",NaN,345900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87069",NaN,345900,NaN,NaN,NaN,NaN,26519,NaN,NaN,NaN
"87070",NaN,345900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87071",NaN,345900.324578597,NaN,NaN,NaN,NaN,NaN,18227,NaN,NaN
"87074",NaN,345573.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87077",NaN,345821.469387755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87080",NaN,345721.300531915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87082",NaN,345578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87083",NaN,345578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87084",NaN,345700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87085",NaN,345700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87089",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16514,NaN
"87091",NaN,NaN,39341,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87092",NaN,NaN,NaN,NaN,NaN,NaN,NaN,18200,NaN,NaN
"87095",NaN,NaN,NaN,NaN,NaN,20610,NaN,NaN,NaN,NaN
"87096",NaN,NaN,NaN,NaN,NaN,NaN,26523,NaN,NaN,NaN
"87097",49696.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87098",NaN,NaN,NaN,32145,NaN,NaN,NaN,NaN,NaN,NaN
"87105",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16533.0145316889,NaN
"87109",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16526.9172141919,NaN
"87114",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16541.19350215,NaN
"87115",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16537,NaN
"87122",NaN,345700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87125",NaN,345726.823399558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87126",NaN,345616.611111111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87127",NaN,345869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87129",NaN,345783.844444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87131",NaN,345868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87132",NaN,345733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87135",NaN,345556.145748988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87136",NaN,345839.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87144",NaN,NaN,NaN,NaN,NaN,NaN,NaN,18191.2044989775,16550,NaN
"87146",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16556,NaN
"87147",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16555,NaN
"87150",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16569,NaN
"87151",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7047
"87152",NaN,NaN,NaN,NaN,NaN,20608.6648173833,NaN,NaN,NaN,7059
"87161",NaN,345785.578512397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87162",NaN,345834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87165",NaN,345600.813793103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87169",NaN,345555,NaN,NaN,NaN,NaN,NaN,NaN,16568,NaN
"87172",NaN,345553.377777778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87175",NaN,345551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87176",NaN,NaN,NaN,NaN,NaN,20614.45,NaN,NaN,NaN,NaN
"87179",NaN,345549.534482759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87182",NaN,345547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87185",NaN,345546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87187",NaN,345542.448979592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87188",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16568.9300469484,NaN
"87189",NaN,NaN,NaN,NaN,NaN,20620,NaN,NaN,16574,NaN
"87190",NaN,345180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87191",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16575.6997112608,NaN
"87192",NaN,NaN,NaN,NaN,NaN,20627,NaN,NaN,NaN,NaN
"87199",NaN,NaN,NaN,NaN,NaN,20629.3964912281,NaN,NaN,NaN,NaN
"87213",NaN,NaN,NaN,NaN,NaN,20644.987,NaN,NaN,NaN,NaN
"87214",NaN,345703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87218",NaN,NaN,NaN,NaN,NaN,20630.1255623722,NaN,NaN,NaN,NaN
"87219",NaN,NaN,NaN,NaN,NaN,20630,NaN,NaN,NaN,NaN
"87222",NaN,NaN,NaN,NaN,NaN,20630,NaN,NaN,NaN,NaN
"87224",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7059
"87225",NaN,NaN,39498.638,NaN,NaN,NaN,NaN,NaN,16599,NaN
"87226",NaN,NaN,NaN,NaN,NaN,NaN,26577.7842105263,NaN,NaN,NaN
"87227",NaN,NaN,NaN,NaN,37162.0271629779,NaN,NaN,NaN,NaN,NaN
"87229",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16599.3283333333,NaN
"87232",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16599,NaN
"87236",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16614,NaN
"87237",NaN,NaN,NaN,NaN,NaN,20637.2162941601,NaN,NaN,NaN,NaN
"87238",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16615,NaN
"87240",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16582.6464646465,NaN
"87245",NaN,345644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87255",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7050
"87261",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16582.8700990099,NaN
"87263",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7050
"87265",49714.5412092131,NaN,NaN,32155.9293233083,37165,20630,NaN,NaN,16581.7008928571,7050
"87267",NaN,NaN,NaN,NaN,NaN,NaN,26535.5513016845,NaN,NaN,NaN
"87268",NaN,NaN,NaN,NaN,NaN,20619.225,NaN,NaN,NaN,NaN
"87270",NaN,345176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87271",NaN,NaN,39466,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87273",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16586,NaN
"87275",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16586,NaN
"87278",NaN,NaN,NaN,NaN,NaN,NaN,NaN,18129,NaN,NaN
"87285",NaN,NaN,NaN,NaN,NaN,20615,NaN,NaN,NaN,NaN
"87288",NaN,NaN,NaN,NaN,NaN,NaN,26522,NaN,NaN,NaN
"87291",NaN,345175.855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87295",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7043.8094
"87301",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7047
"87302",49702.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87303",NaN,NaN,NaN,NaN,37173.5364341085,NaN,NaN,NaN,NaN,NaN
"87306",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7048
"87311",NaN,NaN,NaN,NaN,37195,NaN,NaN,NaN,NaN,7045.525
"87319",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16570.8066971081,NaN
"87322",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16571,NaN
"87325",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16567.2053025153,NaN
"87326",NaN,345175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87335",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7040.4890438247
"87336",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7042
"87337",NaN,345175.831111111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87341",NaN,NaN,NaN,NaN,NaN,20626,26532,18162,16575.3213315217,7042
"87347",NaN,345175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87349",NaN,NaN,NaN,NaN,NaN,NaN,26538.4110105581,NaN,NaN,NaN
"87355",49630.565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87360",NaN,NaN,NaN,NaN,NaN,20620,NaN,NaN,NaN,NaN
"87361",NaN,NaN,NaN,NaN,NaN,NaN,NaN,18128,NaN,NaN
"87367",NaN,NaN,NaN,NaN,NaN,20623,NaN,NaN,NaN,7039
"87372",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7042
"87375",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17974,NaN,NaN
"87383",NaN,NaN,NaN,NaN,NaN,20599.4671092336,NaN,NaN,NaN,7039
"87384",NaN,NaN,39425.7972972973,NaN,NaN,NaN,NaN,18055,NaN,NaN
"87385",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17975,NaN,NaN
"87386",NaN,NaN,NaN,NaN,NaN,20593,NaN,NaN,NaN,NaN
"87390",NaN,NaN,NaN,NaN,37142,20587.4057724958,NaN,18054.0476190476,NaN,NaN
"87394",NaN,NaN,NaN,NaN,37130,NaN,NaN,NaN,NaN,NaN
"87395",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17979,NaN,NaN
"87398",NaN,345174,NaN,NaN,NaN,NaN,NaN,17980,NaN,NaN
"87401",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16560.212,NaN
"87402",NaN,NaN,NaN,NaN,NaN,20588,NaN,18090.6507679871,NaN,7037.88519690577
"87405",NaN,NaN,NaN,NaN,NaN,NaN,NaN,18148,16593,NaN
"87413",NaN,345174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87415",NaN,345174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87421",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7033.63908750426
"87422",NaN,NaN,NaN,NaN,NaN,20596,NaN,NaN,NaN,NaN
"87427",NaN,345174,NaN,NaN,NaN,20573,NaN,NaN,16566,NaN
"87441",NaN,NaN,NaN,NaN,NaN,20585,NaN,NaN,NaN,NaN
"87446",49609.4368386023,NaN,NaN,NaN,37150,NaN,NaN,NaN,NaN,NaN
"87447",NaN,NaN,NaN,NaN,37170.8290522586,NaN,NaN,NaN,NaN,NaN
"87450",NaN,NaN,NaN,NaN,NaN,20572,NaN,NaN,NaN,NaN
"87452",NaN,NaN,NaN,NaN,37193,NaN,NaN,NaN,NaN,NaN
"87453",NaN,NaN,NaN,NaN,37195.2062588905,NaN,NaN,NaN,NaN,NaN
"87454",NaN,NaN,NaN,NaN,37200.8602993585,NaN,NaN,NaN,NaN,NaN
"87455",NaN,NaN,NaN,NaN,37200,NaN,NaN,NaN,NaN,NaN
"87458",NaN,NaN,NaN,NaN,NaN,20570.3331795108,NaN,NaN,NaN,NaN
"87478",NaN,345174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87480",NaN,345174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87499",NaN,NaN,NaN,NaN,37180.2620689655,NaN,NaN,NaN,NaN,7026.19095245422
"87500",NaN,NaN,NaN,NaN,37198,NaN,NaN,NaN,16590,NaN
"87503",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7023
"87505",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16590,NaN
"87508",49678.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87511",NaN,NaN,NaN,NaN,NaN,20545,NaN,NaN,NaN,7019
"87512",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16598.9302595331,NaN
"87513",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16600.0980026631,NaN
"87514",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16600,NaN
"87515",NaN,NaN,NaN,NaN,NaN,20545,NaN,NaN,16589.6659340659,NaN
"87516",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16596.7110552764,NaN
"87517",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16586,NaN
"87519",NaN,345174,NaN,NaN,NaN,NaN,NaN,NaN,16599.8128845458,NaN
"87523",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16600,NaN
"87525",NaN,NaN,NaN,NaN,37112.3870967742,NaN,NaN,NaN,16587,7018
"87526",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16606,NaN
"87527",NaN,345174,NaN,NaN,NaN,NaN,NaN,NaN,16605,NaN
"87528",NaN,NaN,NaN,NaN,NaN,20546,NaN,NaN,NaN,NaN
"87529",NaN,NaN,NaN,32196,NaN,NaN,NaN,NaN,16603.5902192243,NaN
"87534",NaN,345297.471600688,NaN,NaN,NaN,NaN,NaN,NaN,16611,NaN
"87535",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87536",NaN,345256.310679612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87538",NaN,NaN,NaN,NaN,NaN,20545,NaN,NaN,16601,NaN
"87539",NaN,345279.754901961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87540",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87541",49710.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87542",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87544",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16599.0692981751,NaN
"87545",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16564.6451612903,NaN
"87546",NaN,345241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87549",NaN,NaN,NaN,32164.0121786198,NaN,NaN,NaN,NaN,NaN,NaN
"87550",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87553",NaN,345300,NaN,32151,NaN,NaN,NaN,NaN,NaN,NaN
"87556",NaN,345177.367029549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87557",NaN,345211.345132743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87558",NaN,345013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87561",NaN,345298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87562",NaN,NaN,39447,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87567",NaN,345299.744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87568",NaN,345019,NaN,NaN,NaN,20554.1397116134,26576,NaN,16571.2732158853,7022.03794059406
"87569",NaN,345020,NaN,NaN,NaN,NaN,NaN,NaN,16580.087040619,NaN
"87570",NaN,NaN,39438,NaN,NaN,20544.6925329429,NaN,NaN,NaN,NaN
"87571",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7022.48387096774
"87572",NaN,345022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87573",NaN,NaN,NaN,NaN,NaN,NaN,26579,NaN,NaN,NaN
"87574",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7027
"87575",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7027
"87577",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87578",NaN,345309.668067227,NaN,NaN,NaN,20554.8696554587,NaN,NaN,16582.7342723005,NaN
"87579",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16573.4659498208,NaN
"87581",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87582",NaN,NaN,NaN,NaN,NaN,20556,NaN,NaN,NaN,NaN
"87583",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87584",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7018.74301675978
"87586",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87587",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87588",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16589.8333333333,NaN
"87589",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,16588,NaN
"87590",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87594",NaN,345300,NaN,NaN,37111,NaN,NaN,NaN,NaN,NaN
"87597",NaN,NaN,NaN,NaN,NaN,NaN,26579.3392130258,NaN,NaN,NaN
"87599",NaN,NaN,NaN,NaN,37080.9094650206,20545.8239631336,NaN,18149,16590,7016
"87600",NaN,345060,NaN,NaN,NaN,20538,NaN,NaN,NaN,NaN
"87603",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7014.39337175792
"87610",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7010
"87614",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16600,7010
"87616",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16606,NaN
"87623",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7014
"87624",49724.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87625",NaN,NaN,39433.6219709208,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87627",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16625,NaN
"87632",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7014
"87640",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7010
"87641",NaN,NaN,39382,32100.0824544583,NaN,NaN,NaN,NaN,NaN,NaN
"87646",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16650,NaN
"87649",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7009.02305630027
"87653",NaN,345062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87659",NaN,NaN,NaN,NaN,NaN,NaN,26551.5307125307,NaN,NaN,NaN
"87670",NaN,345300.606818182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87671",NaN,345318.513513513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87672",NaN,345635.280373832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7011
"87673",NaN,345693,NaN,32091,NaN,NaN,NaN,NaN,NaN,NaN
"87674",NaN,345693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87678",NaN,345798.286407767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87683",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16625.4142973193,NaN
"87684",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16615,NaN
"87686",49728.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87690",NaN,345381.627252608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87691",NaN,345361.631987578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87692",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87694",NaN,345152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87697",NaN,345258.338582677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87699",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87705",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87707",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87709",49678.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87716",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16619,NaN
"87725",NaN,NaN,NaN,NaN,NaN,20536.3421325052,NaN,NaN,NaN,NaN
"87727",NaN,NaN,NaN,NaN,NaN,20535,NaN,NaN,NaN,NaN
"87730",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16607.198019802,NaN
"87732",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16601,NaN
"87738",NaN,345299.1,NaN,NaN,NaN,NaN,NaN,NaN,16590.6224783862,NaN
"87739",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87740",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87741",NaN,NaN,NaN,NaN,NaN,20535,NaN,NaN,NaN,NaN
"87742",NaN,NaN,NaN,NaN,37040,NaN,NaN,NaN,NaN,NaN
"87743",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87745",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7007
"87759",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87760",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87761",NaN,345175.479338843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87762",NaN,345299.238095238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87766",NaN,NaN,NaN,32127,NaN,NaN,NaN,NaN,NaN,NaN
"87767",NaN,NaN,NaN,NaN,NaN,NaN,26504,NaN,NaN,NaN
"87774",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7011
"87785",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7001.50214285714
"87786",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16598.4109195402,6999.42748744256
"87787",49656.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87790",NaN,345158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7000
"87791",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7000
"87792",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87794",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6999
"87800",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6993.61538461538
"87808",49640.4274193548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87811",NaN,NaN,NaN,NaN,NaN,20524.4619341564,NaN,NaN,NaN,6982.6821
"87812",NaN,NaN,NaN,NaN,NaN,20486,NaN,NaN,NaN,NaN
"87816",NaN,345160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87819",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6977
"87833",NaN,NaN,NaN,NaN,NaN,NaN,26502,NaN,NaN,NaN
"87851",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6984.69357884797
"87854",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6986.43839200761
"87856",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6982.12
"87857",49642.84,345380.949101796,39427.5566600398,32136,37031,20541,26551.0691056911,18107.557319224,16596,6990
"87858",NaN,NaN,NaN,NaN,NaN,NaN,26556,NaN,NaN,NaN
"87859",49607.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87860",NaN,NaN,NaN,NaN,NaN,20536,26549,18121,NaN,NaN
"87864",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6991
"87867",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6986
"87872",NaN,345383.155253837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87873",NaN,345346.187010078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87874",NaN,345232.99537037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6989.4842
"87877",NaN,345205.529010239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87878",NaN,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87881",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16574.2647058824,NaN
"87883",NaN,345230.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6991
"87884",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16571,NaN
"87885",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16570,NaN
"87897",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6987
"87899",49549.7991111111,345252.574952562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87901",NaN,345255.980230642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87902",NaN,345284.991319444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87904",NaN,345210.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87910",NaN,345235.050583658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87913",NaN,NaN,NaN,32127,NaN,NaN,26501.1249539255,NaN,NaN,NaN
"87914",NaN,NaN,NaN,NaN,NaN,NaN,26503.4180813265,NaN,NaN,NaN
"87916",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6997
"87917",NaN,345266.649100257,NaN,NaN,NaN,NaN,NaN,NaN,16556,NaN
"87918",NaN,345258.054187192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87920",NaN,345178.93258427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87921",NaN,345299.105590062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87923",NaN,345399.297391304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87924",NaN,345257.049180328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"87928",NaN,345273.060606061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
